id,customerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,FREQ_Tenure,FREQ_MonthlyCharges,FREQ_TotalCharges,charges_deviation,monthly_to_total_ratio,avg_monthly_charges,tenure_contract_ratio,has_PhoneService,has_MultipleLines,has_OnlineSecurity,has_OnlineBackup,has_DeviceProtection,has_TechSupport,has_StreamingTV,has_StreamingMovies,n_services,has_internet,has_streaming,has_security,service_ratio,charge_per_service,total_per_service,ORIG_proba_Gender,ORIG_proba_SeniorCitizen,ORIG_proba_Partner,ORIG_proba_Dependents,ORIG_proba_PhoneService,ORIG_proba_MultipleLines,ORIG_proba_InternetService,ORIG_proba_OnlineSecurity,ORIG_proba_OnlineBackup,ORIG_proba_DeviceProtection,ORIG_proba_TechSupport,ORIG_proba_StreamingTV,ORIG_proba_StreamingMovies,ORIG_proba_Contract,ORIG_proba_PaperlessBilling,ORIG_proba_PaymentMethod,ORIG_proba_Tenure,ORIG_proba_MonthlyCharges,ORIG_proba_TotalCharges,pctrank_churner_TC,pctrank_nonchurner_TC,pctrank_churn_gap_TC,zscore_churn_gap_TC,zscore_nonchurner_TC,resid_IS_MC,cond_pctrank_IS_TC,cond_pctrank_C_TC,dist_To_ch_q25,dist_To_nc_q25,qdist_gap_q25,dist_To_ch_q50,dist_To_nc_q50,qdist_gap_q50,dist_To_ch_q75,dist_To_nc_q75,qdist_gap_q75,tenure_first_digit,tenure_last_digit,tenure_mod10,tenure_mod12,tenure_num_digits,tenure_is_multiple_10,tenure_rounded_10,tenure_dev_from_round10,tenure_years,tenure_months_in_year,mc_first_digit,mc_last_digit,mc_mod10,mc_mod100,mc_num_digits,mc_is_multiple_10,mc_is_multiple_50,mc_rounded_10,mc_fractional,mc_dev_from_round10,mc_per_digit,tc_first_digit,tc_last_digit,tc_mod10,tc_mod100,tc_num_digits,tc_is_multiple_10,tc_is_multiple_100,tc_rounded_100,tc_fractional,tc_dev_from_round100,tc_per_digit,BG_Contract_InternetService,BG_Contract_PaymentMethod,BG_Contract_OnlineSecurity,BG_Contract_TechSupport,BG_Contract_PaperlessBilling,BG_InternetService_PaymentMethod,BG_InternetService_OnlineSecurity,BG_InternetService_TechSupport,BG_InternetService_PaperlessBilling,BG_PaymentMethod_OnlineSecurity,BG_PaymentMethod_TechSupport,BG_PaymentMethod_PaperlessBilling,BG_OnlineSecurity_TechSupport,BG_OnlineSecurity_PaperlessBilling,BG_TechSupport_PaperlessBilling,TG_Contract_InternetService_PaymentMethod,TG_Contract_InternetService_OnlineSecurity,TG_Contract_PaymentMethod_OnlineSecurity,TG_InternetService_PaymentMethod_OnlineSecurity,churn_probability,risk_level
64,5698-BQJOH,Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.4,857.25,0.016896209,0.0017038194,7.099247e-05,7.65,0.10999126,85.725,0.094339624,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,0.5,18.88,171.45,0.26633346,0.23695375,0.32771084,0.31352717,0.2679803,0.28786612,0.42086187,0.4193779,0.4013104,0.3895631,0.4175388,0.30537832,0.30049932,0.42746615,0.1602258,0.45742995,0.42391303,0.5,0.5,0.53645486,0.32254168,0.21391317,0.3580999,-0.72878325,2.7321184,0.2822186,0.5549806,712.9,286.15,-426.75003,116.95,828.9,711.95,1511.475,3409.525,1898.0499,9,9,9,9,1,0.0,10.0,1.0,0,9,9,4,4.0,94.0,2,0.0,0.0,90.0,0.4000000000000057,4.400000000000006,47.176411794102954,8,5,7.0,57.0,3,0.0,0.0,900.0,0.25,42.75,285.65478173942023,Month-to-month_Fiber optic,Month-to-month_Electronic check,Month-to-month_No,Month-to-month_No,Month-to-month_No,Fiber optic_Electronic check,Fiber optic_No,Fiber optic_No,Fiber optic_No,Electronic check_No,Electronic check_No,Electronic check_No,No_No,No_No,No_No,Month-to-month_Fiber optic_Electronic check,Month-to-month_Fiber optic_No,Month-to-month_Electronic check_No,Fiber optic_Electronic check_No,0.5461103990674019,High
449,1090-ESELR,Male,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),105.5,7611.55,0.051398553,0.0009938946,7.099247e-05,15.55,0.013858694,104.26781,0.6760563,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,0.75,15.071428,1087.3643,0.26438403,0.23695375,0.19897398,0.15187612,0.2679803,0.25027934,0.42086187,0.14417745,0.21587463,0.3895631,0.15160704,0.30537832,0.30049932,0.028697573,0.1602258,0.16157556,0.017123288,0.6,0.5,0.99264216,0.9695579,0.023084283,1.0148517,2.154084,13.832118,0.9559543,0.92261904,7467.2,7040.45,-426.75,6871.25,5925.4,-945.8501,5242.825,3344.775,-1898.0503,7,2,2,0,2,0.0,70.0,2.0,6,0,1,5,5.0,5.0,3,0.0,0.0,110.0,0.5,4.5,35.154948350549816,7,5,1.0,11.0,4,0.0,0.0,7600.0,0.5500000000001819,11.550000000000182,1902.4118970257434,Two year_Fiber optic,Two year_Bank transfer (automatic),Two year_Yes,Two year_Yes,Two year_No,Fiber optic_Bank transfer (automatic),Fiber optic_Yes,Fiber optic_Yes,Fiber optic_No,Bank transfer (automatic)_Yes,Bank transfer (automatic)_Yes,Bank transfer (automatic)_No,Yes_Yes,Yes_No,Yes_No,Two year_Fiber optic_Bank transfer (automatic),Two year_Fiber optic_Yes,Two year_Bank transfer (automatic)_Yes,Fiber optic_Bank transfer (automatic)_Yes,0.13019968383014202,Low
4845,0056-EPFBG,Male,0,Yes,Yes,20,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),39.4,825.4,0.010080932,0.0002839699,7.099247e-05,37.4,0.04767667,39.304764,0.4950495,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.375,9.85,206.35,0.26438403,0.23695375,0.19897398,0.15187612,0.24150269,0.24150269,0.18688694,0.14417745,0.4013104,0.22792608,0.15160704,0.33108714,0.3360397,0.028697573,0.33803663,0.14921682,0.2777778,0.0,0.5,0.522408,0.31360233,0.20880568,0.355003,-0.74237746,-18.716003,0.35950413,0.110119045,681.05,254.3,-426.75,85.1,860.75,775.65,1543.325,3441.375,1898.05,2,0,0,8,2,1.0,20.0,0.0,1,8,3,4,9.0,39.0,2,0.0,0.0,40.0,0.3999999999999986,0.6000000000000014,19.69015492253873,8,4,5.0,25.0,3,0.0,0.0,800.0,0.39999999999997726,25.399999999999977,275.0416527824059,Two year_DSL,Two year_Credit card (automatic),Two year_Yes,Two year_Yes,Two year_Yes,DSL_Credit card (automatic),DSL_Yes,DSL_Yes,DSL_Yes,Credit card (automatic)_Yes,Credit card (automatic)_Yes,Credit card (automatic)_Yes,Yes_Yes,Yes_Yes,Yes_Yes,Two year_DSL_Credit card (automatic),Two year_DSL_Yes,Two year_Credit card (automatic)_Yes,DSL_Credit card (automatic)_Yes,0.10598115879110992,Low
6585,4955-VCWBI,Female,0,Yes,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.0,817.95,0.009229022,0.0061053527,7.099247e-05,-42.05,0.024421515,18.589773,2.047619,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.125,10.0,408.975,0.26633346,0.23695375,0.19897398,0.15187612,0.2679803,0.25027934,0.072487645,0.072487645,0.072487645,0.072487645,0.072487645,0.072487645,0.072487645,0.11082694,0.1602258,0.19284603,0.28301886,0.08108108,0.5,0.51906353,0.3128775,0.20618603,0.3542786,-0.7455573,-1.1147858,0.59294873,0.23333333,673.6,246.85,-426.74997,77.65,868.2,790.55,1550.775,3448.825,1898.0499,4,3,3,7,2,0.0,40.0,3.0,3,7,2,0,0.0,20.0,2,1.0,0.0,20.0,0.0,0.0,9.995002498750626,8,5,7.0,17.0,3,0.0,0.0,800.0,0.9500000000000455,17.950000000000045,272.5591469510164,One year_No,One year_Mailed check,One year_No internet service,One year_No internet service,One year_No,No_Mailed check,No_No internet service,No_No internet service,No_No,Mailed check_No internet service,Mailed check_No internet service,Mailed check_No,No internet service_No internet service,No internet service_No,No internet service_No,One year_No_Mailed check,One year_No_No internet service,One year_Mailed check_No internet service,No_Mailed check_No internet service,0.10173600376583636,Low
3201,4717-GHADL,Female,0,No,No,50,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,79.6,4024.2,0.009654976,0.0012778646,7.099247e-05,44.2,0.019775415,78.90588,0.6203474,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,0.75,11.3714285,574.88574,0.26633346,0.23695375,0.32771084,0.31352717,0.2679803,0.28786612,0.18688694,0.4193779,0.21587463,0.3895631,0.15160704,0.30537832,0.30049932,0.028697573,0.33803663,0.19284603,0.1509434,0.4,0.5,0.8635452,0.73085284,0.13269234,0.6660371,0.62293285,21.483995,0.8057851,0.5416667,3879.85,3453.1,-426.75,3283.9,2338.05,-945.84985,1655.475,242.575,-1412.9,5,0,0,2,2,1.0,50.0,0.0,4,2,7,6,9.0,79.0,2,0.0,0.0,80.0,0.5999999999999943,0.4000000000000057,39.78010994502748,4,2,4.0,24.0,4,0.0,0.0,4000.0,0.1999999999998181,24.199999999999818,1005.7985503624093,Two year_DSL,Two year_Mailed check,Two year_No,Two year_Yes,Two year_Yes,DSL_Mailed check,DSL_No,DSL_Yes,DSL_Yes,Mailed check_No,Mailed check_Yes,Mailed check_Yes,No_Yes,No_Yes,Yes_Yes,Two year_DSL_Mailed check,Two year_DSL_No,Two year_Mailed check_No,DSL_Mailed check_No,0.1146659511141479,Low
2796,0058-EVZWM,Female,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.8,4959.6,0.009087036,0.0011358795,7.099247e-05,20.6,0.01810265,88.564285,0.6057269,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,0.5,17.96,991.92,0.26633346,0.23695375,0.19897398,0.31352717,0.2679803,0.28786612,0.42086187,0.14417745,0.4013104,0.3895631,0.4175388,0.30537832,0.3360397,0.42746615,0.33803663,0.16157556,0.11764706,0.8,0.5,0.91237456,0.80478376,0.107590795,0.7569903,1.0221798,-1.8678815,0.7324633,0.9598965,4815.25,4388.5,-426.75,4219.3,3273.45,-945.84985,2590.875,692.825,-1898.05,5,5,5,7,2,0.0,60.0,5.0,4,7,8,8,9.0,89.0,2,0.0,0.0,90.0,0.7999999999999972,0.20000000000000284,44.87756121939031,4,6,9.0,59.0,4,0.0,0.0,5000.0,0.6000000000003638,40.399999999999636,1239.5901024743814,Month-to-month_Fiber optic,Month-to-month_Bank transfer (automatic),Month-to-month_Yes,Month-to-month_No,Month-to-month_Yes,Fiber optic_Bank transfer (automatic),Fiber optic_Yes,Fiber optic_No,Fiber optic_Yes,Bank transfer (automatic)_Yes,Bank transfer (automatic)_No,Bank transfer (automatic)_Yes,Yes_No,Yes_Yes,No_Yes,Month-to-month_Fiber optic_Bank transfer (automatic),Month-to-month_Fiber optic_Yes,Month-to-month_Bank transfer (automatic)_Yes,Fiber optic_Bank transfer (automatic)_Yes,0.2383095994591713,Low
507,7218-HKQFK,Male,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,167.5,0.033792417,0.0012778646,7.099247e-05,-20.9,0.55905044,55.833332,0.021008404,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.5,18.84,33.5,0.26438403,0.23695375,0.19897398,0.31352717,0.2679803,0.25027934,0.42086187,0.4193779,0.4013104,0.3895631,0.15160704,0.30537832,0.30049932,0.42746615,0.33803663,0.45742995,0.49197862,0.6,0.5,0.27224082,0.108238705,0.16400212,0.29103234,-1.023182,2.5321183,0.10114192,0.26002586,23.15,403.6,380.45,572.8,1518.65,945.85004,2201.225,4099.275,1898.0498,2,2,2,2,1,0.0,0.0,2.0,0,2,9,2,4.0,94.0,2,0.0,0.0,90.0,0.20000000000000284,4.200000000000003,47.07646176911545,1,5,7.0,67.0,3,0.0,0.0,200.0,0.5,32.5,55.81472842385872,Month-to-month_Fiber optic,Month-to-month_Electronic check,Month-to-month_No,Month-to-month_Yes,Month-to-month_Yes,Fiber optic_Electronic check,Fiber optic_No,Fiber optic_Yes,Fiber optic_Yes,Electronic check_No,Electronic check_Yes,Electronic check_Yes,No_Yes,No_Yes,Yes_Yes,Month-to-month_Fiber optic_Electronic check,Month-to-month_Fiber optic_No,Month-to-month_Electronic check_No,Fiber optic_Electronic check_No,0.562462579458952,High
5402,5057-RKGLH,Female,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.35,191.1,0.016896209,0.0053954283,7.099247e-05,7.95,0.10593441,19.11,0.42154565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.125,10.175,95.55,0.26633346,0.23695375,0.19897398,0.15187612,0.2679803,0.25027934,0.072487645,0.072487645,0.072487645,0.072487645,0.072487645,0.072487645,0.072487645,0.028697573,0.1602258,0.19284603,0.42391303,0.09090909,0.5,0.2896321,0.11717806,0.17245406,0.29332706,-1.0131091,-0.7647858,0.30128205,0.020833334,46.75,380.0,333.25,549.2,1495.05,945.85004,2177.625,4075.675,1898.05,9,9,9,9,1,0.0,10.0,1.0,0,9,2,5,0.0,20.0,2,1.0,0.0,20.0,0.3500000000000014,0.3500000000000014,10.169915042478761,1,1,1.0,91.0,3,0.0,0.0,200.0,0.09999999999999432,8.900000000000006,63.67877374208597,Two year_No,Two year_Mailed check,Two year_No internet service,Two year_No internet service,Two year_No,No_Mailed check,No_No internet service,No_No internet service,No_No,Mailed check_No internet service,Mailed check_No internet service,Mailed check_No,No internet service_No internet service,No internet service_No,No internet service_No,Two year_No_Mailed check,Two year_No_No internet service,Two year_Mailed check_No internet service,No_Mailed check_No internet service,0.10324644204229116,Low
2990,2309-OSFEU,Male,0,No,No,10,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,33.9,298.45,0.016470253,0.00014198494,7.099247e-05,-40.55,0.11320755,27.131819,0.28653294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.125,16.95,149.225,0.26438403,0.23695375,0.32771084,0.31352717,0.24150269,0.24150269,0.18688694,0.4193779,0.4013104,0.3895631,0.4175388,0.33108714,0.30049932,0.42746615,0.33803663,0.19284603,0.41304347,0.5,0.5,0.34849498,0.16235806,0.18613692,0.3037652,-0.96729004,-24.216003,0.21900827,0.3518758,154.1,272.65,118.54999,441.85,1387.7,945.85,2070.275,3968.325,1898.05,1,0,0,10,2,1.0,10.0,0.0,0,10,3,9,3.0,33.0,2,0.0,0.0,30.0,0.8999999999999986,3.8999999999999986,16.94152923538231,2,5,8.0,98.0,3,0.0,0.0,300.0,0.44999999999998863,1.5500000000000114,99.45018327224258,Month-to-month_DSL,Month-to-month_Mailed check,Month-to-month_No,Month-to-month_No,Month-to-month_Yes,DSL_Mailed check,DSL_No,DSL_No,DSL_Yes,Mailed check_No,Mailed check_No,Mailed check_Yes,No_No,No_Yes,No_Yes,Month-to-month_DSL_Mailed check,Month-to-month_DSL_No,Month-to-month_Mailed check_No,DSL_Mailed check_No,0.3059162013232708,Medium
968,3429-IFLEM,Female,0,No,No,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),77.35,5550.1,0.024137441,0.0002839699,7.099247e-05,58.25,0.0139341755,77.084724,0.90619016,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,1.0,1.0,1.0,0.75,11.05,792.8714,0.26633346,0.23695375,0.32771084,0.31352717,0.2679803,0.25027934,0.18688694,0.14417745,0.21587463,0.22792608,0.15160704,0.30537832,0.3360397,0.028697573,0.1602258,0.14921682,0.04225352,0.5,0.5,0.93645483,0.8427156,0.09373921,0.81440735,1.2742168,19.233995,0.9442149,0.6964286,5405.75,4979.0,-426.75,4809.8,3863.95,-945.84985,3181.375,1283.325,-1898.05,7,1,1,11,2,0.0,70.0,1.0,5,11,7,5,7.0,77.0,2,0.0,0.0,80.0,0.3499999999999943,2.6500000000000057,38.65567216391804,5,1,0.0,50.0,4,1.0,0.0,5600.0,0.1000000000003638,49.899999999999636,1387.1782054486378,Two year_DSL,Two year_Credit card (automatic),Two year_Yes,Two year_Yes,Two year_No,DSL_Credit card (automatic),DSL_Yes,DSL_Yes,DSL_No,Credit card (automatic)_Yes,Credit card (automatic)_Yes,Credit card (automatic)_No,Yes_Yes,Yes_No,Yes_No,Two year_DSL_Credit card (automatic),Two year_DSL_Yes,Two year_Credit card (automatic)_Yes,DSL_Credit card (automatic)_Yes,0.11106436769478023,Low
3047,1550-LOAHA,Female,0,Yes,No,32,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.15,2585.95,0.009796961,0.00042595484,7.099247e-05,-106.85,0.032528654,78.36212,0.3758074,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.375,21.0375,646.4875,0.26633346,0.23695375,0.19897398,0.31352717,0.2679803,0.25027934,0.42086187,0.4193779,0.21587463,0.3895631,0.4175388,0.33108714,0.30049932,0.42746615,0.1602258,0.16157556,0.24074075,0.5,0.5,0.773913,0.6020778,0.17183524,0.5261894,0.009059665,-7.5178814,0.5203915,0.82276845,2441.6,2014.85,-426.75012,1845.65,899.8,-945.85004,217.225,1680.825,1463.6,3,2,2,8,2,0.0,30.0,2.0,2,8,8,5,4.0,84.0,2,0.0,0.0,80.0,0.15000000000000568,4.150000000000006,42.053973013493255,2,5,5.0,85.0,4,0.0,0.0,2600.0,0.9499999999998181,14.050000000000182,646.3259185203698,Month-to-month_Fiber optic,Month-to-month_Bank transfer (automatic),Month-to-month_No,Month-to-month_No,Month-to-month_No,Fiber optic_Bank transfer (automatic),Fiber optic_No,Fiber optic_No,Fiber optic_No,Bank transfer (automatic)_No,Bank transfer (automatic)_No,Bank transfer (automatic)_No,No_No,No_No,No_No,Month-to-month_Fiber optic_Bank transfer (automatic),Month-to-month_Fiber optic_No,Month-to-month_Bank transfer (automatic)_No,Fiber optic_Bank transfer (automatic)_No,0.28060641698539257,Medium
6894,1400-MMYXY,Male,1,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.9,334.65,0.02839699,0.0005679398,7.099247e-05,16.95,0.31550723,83.6625,0.02806361,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,6.0,1.0,1.0,0.0,0.75,15.1285715,47.807144,0.26438403,0.41086957,0.19897398,0.31352717,0.2679803,0.28786612,0.42086187,0.4193779,0.21587463,0.22792608,0.4175388,0.30537832,0.30049932,0.42746615,0.33803663,0.45742995,0.46,0.33333334,0.5,0.36789298,0.17564629,0.19224669,0.3072851,-0.95183915,14.232119,0.17781404,0.38033634,190.3,236.45,46.149994,405.65,1351.5,945.85,2034.075,3932.125,1898.05,3,3,3,3,1,0.0,0.0,3.0,0,3,1,9,5.0,5.0,3,0.0,0.0,110.0,0.9000000000000057,4.099999999999994,35.288237254248585,3,5,4.0,34.0,3,0.0,0.0,300.0,0.6499999999999773,34.64999999999998,111.512829056981,Month-to-month_Fiber optic,Month-to-month_Electronic check,Month-to-month_No,Month-to-month_No,Month-to-month_Yes,Fiber optic_Electronic check,Fiber optic_No,Fiber optic_No,Fiber optic_Yes,Electronic check_No,Electronic check_No,Electronic check_Yes,No_No,No_Yes,No_Yes,Month-to-month_Fiber optic_Electronic check,Month-to-month_Fiber optic_No,Month-to-month_Electronic check_No,Fiber optic_Electronic check_No,0.6292323432862759,High
2776,7503-QQRVF,Male,1,Yes,No,16,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.3,1178.25,0.011358796,0.0015618345,7.099247e-05,-10.55,0.06300615,69.30882,0.2124834,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.25,24.766666,392.75,0.26438403,0.41086957,0.19897398,0.31352717,0.2679803,0.25027934,0.42086187,0.4193779,0.21587463,0.3895631,0.4175388,0.33108714,0.3360397,0.42746615,0.33803663,0.14921682,0.35820895,0.44444445,0.5,0.6133779,0.39623097,0.21714696,0.3893122,-0.5917742,-17.367882,0.32300162,0.61319536,1033.9,607.15,-426.75,437.95,507.9,69.94998,1190.475,3088.525,1898.0499,1,6,6,4,2,0.0,20.0,4.0,1,4,7,3,4.0,74.0,2,0.0,0.0,70.0,0.29999999999999716,4.299999999999997,37.13143428285857,1,5,8.0,78.0,4,0.0,0.0,1200.0,0.25,21.75,294.48887778055484,Month-to-month_Fiber optic,Month-to-month_Credit card (automatic),Month-to-month_No,Month-to-month_No,Month-to-month_Yes,Fiber optic_Credit card (automatic),Fiber optic_No,Fiber optic_No,Fiber optic_Yes,Credit card (automatic)_No,Credit card (automatic)_No,Credit card (automatic)_Yes,No_No,No_Yes,No_Yes,Month-to-month_Fiber optic_Credit card (automatic),Month-to-month_Fiber optic_No,Month-to-month_Credit card (automatic)_No,Fiber optic_Credit card (automatic)_No,0.4032891020178795,Medium
4308,7504-UWHNB,Male,0,No,No,25,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.75,1729.35,0.011216811,0.0014198495,7.099247e-05,-14.4,0.040309764,66.51346,0.3533569,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.125,34.875,864.675,0.26438403,0.23695375,0.32771084,0.31352717,0.2679803,0.25027934,0.42086187,0.4193779,0.4013104,0.3895631,0.4175388,0.33108714,0.3360397,0.42746615,0.1602258,0.45742995,0.3015873,0.5,0.5,0.68428093,0.5068857,0.17739522,0.4428982,-0.35655394,-21.917881,0.4045677,0.70892626,1585.0,1158.25,-426.75,989.05,43.2,-945.85,639.375,2537.425,1898.05,2,5,5,1,2,0.0,20.0,5.0,2,1,6,5,9.0,69.0,2,0.0,0.0,70.0,0.75,0.25,34.857571214392806,1,5,9.0,29.0,4,0.0,0.0,1700.0,0.34999999999990905,29.34999999999991,432.2294426393401,Month-to-month_Fiber optic,Month-to-month_Electronic check,Month-to-month_No,Month-to-month_No,Month-to-month_No,Fiber optic_Electronic check,Fiber optic_No,Fiber optic_No,Fiber optic_No,Electronic check_No,Electronic check_No,Electronic check_No,No_No,No_No,No_No,Month-to-month_Fiber optic_Electronic check,Month-to-month_Fiber optic_No,Month-to-month_Electronic check_No,Fiber optic_Electronic check_No,0.32672080025076866,Medium
4815,9565-JSNFM,Male,0,No,No,38,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),70.45,2597.6,0.008377112,0.0011358795,7.099247e-05,-79.5,0.027110752,66.605125,0.53184044,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.125,35.225,1298.8,0.26438403,0.23695375,0.32771084,0.31352717,0.2679803,0.25027934,0.42086187,0.4193779,0.4013104,0.3895631,0.4175388,0.33108714,0.3360397,0.11082694,0.33803663,0.16157556,0.22,0.5,0.5,0.77458197,0.6030442,0.17153776,0.5273222,0.014032112,-21.217882,0.52365416,0.5366667,2453.25,2026.5,-426.75,1857.3,911.45,-945.85004,228.875,1669.175,1440.3,3,8,8,2,2,0.0,40.0,2.0,3,2,7,5,0.0,70.0,2,1.0,0.0,70.0,0.45000000000000284,0.45000000000000284,35.20739630184908,2,6,7.0,97.0,4,0.0,0.0,2600.0,0.599999999999909,2.400000000000091,649.2376905773556,One year_Fiber optic,One year_Bank transfer (automatic),One year_No,One year_No,One year_Yes,Fiber optic_Bank transfer (automatic),Fiber optic_No,Fiber optic_No,Fiber optic_Yes,Bank transfer (automatic)_No,Bank transfer (automatic)_No,Bank transfer (automatic)_Yes,No_No,No_Yes,No_Yes,One year_Fiber optic_Bank transfer (automatic),One year_Fiber optic_No,One year_Bank transfer (automatic)_No,Fiber optic_Bank transfer (automatic)_No,0.1603281912393868,Low
1688,4735-BJKOU,Female,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,804.85,0.009087036,0.005679398,7.099247e-05,-1.15,0.025004653,19.630487,1.891253,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.125,10.075,402.425,0.26633346,0.23695375,0.32771084,0.31352717,0.2679803,0.25027934,0.072487645,0.072487645,0.072487645,0.072487645,0.072487645,0.072487645,0.072487645,0.028697573,0.1602258,0.19284603,0.1923077,0.16666667,0.5,0.5150502,0.30973664,0.20531353,0.3530048,-0.75114864,-0.9647858,0.58653843,0.10714286,660.5,233.75,-426.75,64.55,881.3,816.75,1563.875,3461.925,1898.05,4,0,0,4,2,1.0,40.0,0.0,3,4,2,5,0.0,20.0,2,1.0,0.0,20.0,0.14999999999999858,0.14999999999999858,10.069965017491254,8,5,4.0,4.0,3,0.0,0.0,800.0,0.8500000000000227,4.850000000000023,268.1939353548817,Two year_No,Two year_Mailed check,Two year_No internet service,Two year_No internet service,Two year_No,No_Mailed check,No_No internet service,No_No internet service,No_No,Mailed check_No internet service,Mailed check_No internet service,Mailed check_No,No internet service_No internet service,No internet service_No,No internet service_No,Two year_No_Mailed check,Two year_No_No internet service,Two year_Mailed check_No internet service,No_Mailed check_No internet service,0.10166769835632294,Low
5745,3580-GICBM,Female,0,Yes,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.2,1445.2,0.010790857,0.00070992473,7.099247e-05,-31.0,0.016733509,23.309677,2.420635,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.25,8.066667,481.73334,0.26633346,0.23695375,0.19897398,0.15187612,0.2679803,0.28786612,0.072487645,0.072487645,0.072487645,0.072487645,0.072487645,0.072487645,0.072487645,0.028697573,0.33803663,0.19284603,0.08163265,0.0,0.5,0.65217394,0.4607393,0.19143462,0.41526902,-0.47783473,3.0852141,0.8974359,0.33035713,1300.85,874.1,-426.75,704.9,240.95,-463.95,923.525,2821.575,1898.0499,6,1,1,1,2,0.0,60.0,1.0,5,1,2,2,4.0,24.0,2,0.0,0.0,20.0,0.1999999999999993,4.199999999999999,12.093953023488256,1,2,5.0,45.0,4,0.0,0.0,1400.0,0.20000000000004547,45.200000000000045,361.20969757560607,Two year_No,Two year_Mailed check,Two year_No internet service,Two year_No internet service,Two year_Yes,No_Mailed check,No_No internet service,No_No internet service,No_Yes,Mailed check_No internet service,Mailed check_No internet service,Mailed check_Yes,No internet service_No internet service,No internet service_Yes,No internet service_Yes,Two year_No_Mailed check,Two year_No_No internet service,Two year_Mailed check_No internet service,No_Mailed check_No internet service,0.10305861127562821,Low
